starter,seed,site,lesson,won,seconds,casts,energy_spent,own_rank,foe_rank,locked_casts,reason,own_hp,foe_hp,own_control,foe_control
35,24000335,3,1,1,7.83333,5,850,1,1,0,1,101,0,0,0
35,24000335,3,2,1,24.6,7,1190,1,1,0,1,85,0,0,0
35,24000335,3,3,1,7.83333,5,850,1,1,0,1,101,0,0,0
35,24000335,3,4,1,24.6,7,1190,1,1,0,1,85,0,0,0
35,24000335,6,1,1,9.7,6,1020,1,1,0,1,101,0,0,0
35,24000335,6,2,1,24.6,9,1530,1,1,0,1,85,0,0,0
35,24000335,6,3,1,9.7,6,1020,1,1,0,1,101,0,0,0
35,24000335,6,4,1,24.6,9,1530,1,1,0,1,85,0,0,0
35,24000335,9,1,1,15.4333,7,1120,2,2,0,1,101,0,18,0
35,24000335,9,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24000335,9,3,1,8,6,1000,2,2,0,1,69,0,14,0
35,24000335,12,1,1,8,6,1000,2,2,0,1,69,0,14,0
35,24000335,12,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24000335,12,3,1,13.3333,7,1200,2,2,0,1,62,0,56,0
35,24000435,3,1,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24000435,3,2,1,22.2,7,1190,1,1,0,1,85,0,0,0
35,24000435,3,3,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24000435,3,4,1,22.2,7,1190,1,1,0,1,85,0,0,0
35,24000435,6,1,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24000435,6,2,1,21.6,7,1190,1,1,0,1,69,0,0,0
35,24000435,6,3,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24000435,6,4,1,21.6,7,1190,1,1,0,1,69,0,0,0
35,24000435,9,1,1,17.9333,7,1070,2,2,0,1,101,0,15,0
35,24000435,9,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24000435,9,3,1,8,6,1000,2,2,0,1,69,0,11,0
35,24000435,12,1,1,8,6,1000,2,2,0,1,69,0,11,0
35,24000435,12,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24000435,12,3,1,21.1333,10,1800,2,2,0,1,80,0,55,0
35,24000535,3,1,1,7.7,5,850,1,1,0,1,87,0,0,0
35,24000535,3,2,1,15.1,6,1020,1,1,0,1,70,0,0,0
35,24000535,3,3,1,7.7,5,850,1,1,0,1,87,0,0,0
35,24000535,3,4,1,15.1,6,1020,1,1,0,1,70,0,0,0
35,24000535,6,1,1,9.8,6,1020,1,1,0,1,87,0,0,0
35,24000535,6,2,1,15.6,7,1190,1,1,0,1,101,0,0,0
35,24000535,6,3,1,9.8,6,1020,1,1,0,1,87,0,0,0
35,24000535,6,4,1,15.6,7,1190,1,1,0,1,101,0,0,0
35,24000535,9,1,1,13.2,7,1220,2,2,0,1,101,0,12,0
35,24000535,9,2,1,5.23333,5,780,2,2,0,1,101,0,6,0
35,24000535,9,3,1,7.33333,6,950,2,2,0,1,85,0,13,0
35,24000535,12,1,1,7.33333,6,950,2,2,0,1,85,0,13,0
35,24000535,12,2,1,5.23333,5,780,2,2,0,1,101,0,6,0
35,24000535,12,3,1,7.4,6,950,2,2,0,1,59,0,46,0
35,24000635,3,1,1,8.6,4,680,1,1,0,1,87,0,0,0
35,24000635,3,2,1,18.6,6,1020,1,1,0,1,101,0,0,0
35,24000635,3,3,1,8.6,4,680,1,1,0,1,87,0,0,0
35,24000635,3,4,1,18.6,6,1020,1,1,0,1,101,0,0,0
35,24000635,6,1,1,15.6,6,1021,1,1,0,1,73,0,0,0
35,24000635,6,2,1,18.6,6,1020,1,1,0,1,101,0,0,0
35,24000635,6,3,1,15.6,6,1021,1,1,0,1,73,0,0,0
35,24000635,6,4,1,18.6,6,1020,1,1,0,1,101,0,0,0
35,24000635,9,1,1,18.1,7,1120,2,2,0,1,85,0,23,0
35,24000635,9,2,1,14.5,6,1050,2,2,0,1,101,0,0,0
35,24000635,9,3,1,14.5,6,1050,2,2,0,1,101,0,9,0
35,24000635,12,1,1,14.5,6,1050,2,2,0,1,101,0,9,0
35,24000635,12,2,1,14.5,6,1050,2,2,0,1,101,0,0,0
35,24000635,12,3,1,15.7333,7,1170,2,2,0,1,4,0,40,0
35,24000735,3,1,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24000735,3,2,1,21.6,8,1360,1,1,0,1,69,0,0,0
35,24000735,3,3,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24000735,3,4,1,21.6,8,1360,1,1,0,1,69,0,0,0
35,24000735,6,1,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24000735,6,2,1,12.6333,7,1190,1,1,0,1,101,0,0,0
35,24000735,6,3,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24000735,6,4,1,12.6333,7,1190,1,1,0,1,101,0,0,0
35,24000735,9,1,1,13.1,8,1290,2,2,0,1,85,0,22,0
35,24000735,9,2,1,5.63333,5,780,2,2,0,1,101,0,4,0
35,24000735,9,3,1,8.1,6,1000,2,2,0,1,101,0,9,0
35,24000735,12,1,1,8.1,6,1000,2,2,0,1,101,0,9,0
35,24000735,12,2,1,5.63333,5,780,2,2,0,1,101,0,4,0
35,24000735,12,3,1,7.4,6,950,2,2,0,1,59,0,40,0
35,24000835,3,1,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24000835,3,2,1,18.6,8,1360,1,1,0,1,85,0,0,0
35,24000835,3,3,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24000835,3,4,1,18.6,8,1360,1,1,0,1,85,0,0,0
35,24000835,6,1,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24000835,6,2,1,15.6,7,1190,1,1,0,1,101,0,0,0
35,24000835,6,3,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24000835,6,4,1,15.6,7,1190,1,1,0,1,101,0,0,0
35,24000835,9,1,1,13.1,8,1290,2,2,0,1,85,0,22,0
35,24000835,9,2,1,5.63333,5,780,2,2,0,1,101,0,4,0
35,24000835,9,3,1,8.1,6,1000,2,2,0,1,101,0,8,0
35,24000835,12,1,1,8.1,6,1000,2,2,0,1,101,0,8,0
35,24000835,12,2,1,5.63333,5,780,2,2,0,1,101,0,4,0
35,24000835,12,3,1,7.4,6,950,2,2,0,1,59,0,40,0
35,24000935,3,1,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24000935,3,2,1,21.6,8,1360,1,1,0,1,53,0,0,0
35,24000935,3,3,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24000935,3,4,1,21.6,8,1360,1,1,0,1,53,0,0,0
35,24000935,6,1,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24000935,6,2,1,17.3,7,1190,1,1,0,1,101,0,0,0
35,24000935,6,3,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24000935,6,4,1,17.3,7,1190,1,1,0,1,101,0,0,0
35,24000935,9,1,1,15.6,8,1340,2,2,0,1,101,0,22,0
35,24000935,9,2,1,5.53333,5,780,2,2,0,1,85,0,4,0
35,24000935,9,3,1,8.1,6,1000,2,2,0,1,101,0,9,0
35,24000935,12,1,1,8.1,6,1000,2,2,0,1,101,0,9,0
35,24000935,12,2,1,5.53333,5,780,2,2,0,1,85,0,4,0
35,24000935,12,3,1,7.4,6,950,2,2,0,1,59,0,41,0
35,24001035,3,1,1,9.6,4,680,1,1,0,1,87,0,0,0
35,24001035,3,2,1,24.6,7,1190,1,1,0,1,85,0,0,0
35,24001035,3,3,1,9.6,4,680,1,1,0,1,87,0,0,0
35,24001035,3,4,1,24.6,7,1190,1,1,0,1,85,0,0,0
35,24001035,6,1,1,12.5333,6,1023,1,1,0,1,87,0,0,0
35,24001035,6,2,1,20.7,6,1020,1,1,0,1,101,0,0,0
35,24001035,6,3,1,12.5333,6,1023,1,1,0,1,87,0,0,0
35,24001035,6,4,1,20.7,6,1020,1,1,0,1,101,0,0,0
35,24001035,9,1,1,15.8,7,1170,2,2,0,1,85,0,23,0
35,24001035,9,2,1,14.5,6,1050,2,2,0,1,85,0,0,0
35,24001035,9,3,1,14.5,6,1050,2,2,0,1,85,0,9,0
35,24001035,12,1,1,14.5,6,1050,2,2,0,1,85,0,9,0
35,24001035,12,2,1,14.5,6,1050,2,2,0,1,85,0,0,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001035,12,3,0,17,7,1220,2,2,0,1,0,11,40,0
35,24001135,3,1,1,9.56667,6,1020,1,1,0,1,73,0,0,0
35,24001135,3,2,1,14.6,7,1190,1,1,0,1,53,0,0,0
35,24001135,3,3,1,9.56667,6,1020,1,1,0,1,73,0,0,0
35,24001135,3,4,1,14.6,7,1190,1,1,0,1,53,0,0,0
35,24001135,6,1,1,12.4333,7,1190,1,1,0,1,73,0,0,0
35,24001135,6,2,1,19,8,1360,1,1,0,1,70,0,0,0
35,24001135,6,3,1,12.4333,7,1190,1,1,0,1,73,0,0,0
35,24001135,6,4,1,19,8,1360,1,1,0,1,70,0,0,0
35,24001135,9,1,1,14.6,8,1420,2,2,0,1,101,0,29,0
35,24001135,9,2,1,7.23333,6,950,2,2,0,1,85,0,5,0
35,24001135,9,3,1,7.23333,6,950,2,2,0,1,85,0,14,0
35,24001135,12,1,1,7.23333,6,950,2,2,0,1,85,0,14,0
35,24001135,12,2,1,7.23333,6,950,2,2,0,1,85,0,5,0
35,24001135,12,3,1,7.5,6,950,2,2,0,1,59,0,85,0
35,24001235,3,1,1,7.76667,5,850,1,1,0,1,101,0,0,0
35,24001235,3,2,1,12.2,6,1020,1,1,0,1,85,0,0,0
35,24001235,3,3,1,7.76667,5,850,1,1,0,1,101,0,0,0
35,24001235,3,4,1,12.2,6,1020,1,1,0,1,85,0,0,0
35,24001235,6,1,1,10.1,6,1020,1,1,0,1,101,0,0,0
35,24001235,6,2,1,14.2,7,1190,1,1,0,1,101,0,0,0
35,24001235,6,3,1,10.1,6,1020,1,1,0,1,101,0,0,0
35,24001235,6,4,1,14.2,7,1190,1,1,0,1,101,0,0,0
35,24001235,9,1,1,10.7333,7,1170,2,2,0,1,101,0,21,0
35,24001235,9,2,1,5.63333,5,780,2,2,0,1,101,0,5,0
35,24001235,9,3,1,7.73333,6,950,2,2,0,1,85,0,9,0
35,24001235,12,1,1,7.73333,6,950,2,2,0,1,85,0,9,0
35,24001235,12,2,1,5.63333,5,780,2,2,0,1,101,0,5,0
35,24001235,12,3,1,7.4,6,950,2,2,0,1,59,0,40,0
35,24001335,3,1,1,7.56667,5,850,1,1,0,1,73,0,0,0
35,24001335,3,2,1,18.6,7,1190,1,1,0,1,69,0,0,0
35,24001335,3,3,1,7.56667,5,850,1,1,0,1,73,0,0,0
35,24001335,3,4,1,18.6,7,1190,1,1,0,1,69,0,0,0
35,24001335,6,1,1,9.66667,6,1020,1,1,0,1,87,0,0,0
35,24001335,6,2,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24001335,6,3,1,9.66667,6,1020,1,1,0,1,87,0,0,0
35,24001335,6,4,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24001335,9,1,1,11.5,7,1170,2,2,0,1,101,0,25,0
35,24001335,9,2,1,5.53333,5,780,2,2,0,1,85,0,8,0
35,24001335,9,3,1,7.33333,6,950,2,2,0,1,85,0,15,0
35,24001335,12,1,1,7.33333,6,950,2,2,0,1,85,0,15,0
35,24001335,12,2,1,5.53333,5,780,2,2,0,1,85,0,8,0
35,24001335,12,3,1,10.3333,7,1100,2,2,0,1,80,0,48,0
35,24001435,3,1,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24001435,3,2,1,21.6,8,1360,1,1,0,1,69,0,0,0
35,24001435,3,3,1,7.66667,5,850,1,1,0,1,87,0,0,0
35,24001435,3,4,1,21.6,8,1360,1,1,0,1,69,0,0,0
35,24001435,6,1,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24001435,6,2,1,15.6,7,1190,1,1,0,1,101,0,0,0
35,24001435,6,3,1,9.76667,6,1020,1,1,0,1,101,0,0,0
35,24001435,6,4,1,15.6,7,1190,1,1,0,1,101,0,0,0
35,24001435,9,1,1,15.6,8,1340,2,2,0,1,101,0,22,0
35,24001435,9,2,1,5.43333,5,780,2,2,0,1,69,0,4,0
35,24001435,9,3,1,7.93333,6,1000,2,2,0,1,85,0,11,0
35,24001435,12,1,1,7.93333,6,1000,2,2,0,1,85,0,11,0
35,24001435,12,2,1,5.43333,5,780,2,2,0,1,69,0,4,0
35,24001435,12,3,1,7.4,6,950,2,2,0,1,59,0,41,0
35,24001535,3,1,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24001535,3,2,1,21.6,7,1190,1,1,0,1,85,0,0,0
35,24001535,3,3,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24001535,3,4,1,21.6,7,1190,1,1,0,1,85,0,0,0
35,24001535,6,1,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24001535,6,2,1,24.6,8,1360,1,1,0,1,85,0,0,0
35,24001535,6,3,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24001535,6,4,1,24.6,8,1360,1,1,0,1,85,0,0,0
35,24001535,9,1,1,18.2,7,1120,2,2,0,1,101,0,24,0
35,24001535,9,2,1,8.03333,6,1000,2,2,0,1,85,0,10,0
35,24001535,9,3,1,8,6,1000,2,2,0,1,69,0,13,0
35,24001535,12,1,1,8,6,1000,2,2,0,1,69,0,13,0
35,24001535,12,2,1,8.03333,6,1000,2,2,0,1,85,0,10,0
35,24001535,12,3,1,15.6,7,1250,2,2,0,1,52,0,56,0
35,24001635,3,1,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24001635,3,2,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24001635,3,3,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24001635,3,4,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24001635,6,1,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24001635,6,2,1,21.6,7,1190,1,1,0,1,85,0,0,0
35,24001635,6,3,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24001635,6,4,1,21.6,7,1190,1,1,0,1,85,0,0,0
35,24001635,9,1,1,15.6,8,1340,2,2,0,1,85,0,15,0
35,24001635,9,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24001635,9,3,1,8,6,1000,2,2,0,1,69,0,13,0
35,24001635,12,1,1,8,6,1000,2,2,0,1,69,0,13,0
35,24001635,12,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24001635,12,3,1,15.6,7,1250,2,2,0,1,70,0,58,0
35,24001735,3,1,1,7.7,5,850,1,1,0,1,87,0,0,0
35,24001735,3,2,1,18.6,7,1190,1,1,0,1,69,0,0,0
35,24001735,3,3,1,7.7,5,850,1,1,0,1,87,0,0,0
35,24001735,3,4,1,18.6,7,1190,1,1,0,1,69,0,0,0
35,24001735,6,1,1,12.6,7,1190,1,1,0,1,101,0,0,0
35,24001735,6,2,1,21.6,8,1360,1,1,0,1,69,0,0,0
35,24001735,6,3,1,12.6,7,1190,1,1,0,1,101,0,0,0
35,24001735,6,4,1,21.6,8,1360,1,1,0,1,69,0,0,0
35,24001735,9,1,1,13,7,1220,2,2,0,1,101,0,24,0
35,24001735,9,2,1,5.43333,5,780,2,2,0,1,85,0,7,0
35,24001735,9,3,1,8,6,1000,2,2,0,1,101,0,13,0
35,24001735,12,1,1,8,6,1000,2,2,0,1,101,0,13,0
35,24001735,12,2,1,5.43333,5,780,2,2,0,1,85,0,7,0
35,24001735,12,3,1,7.6,6,950,2,2,0,1,59,0,45,0
35,24001835,3,1,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24001835,3,2,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24001835,3,3,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24001835,3,4,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24001835,6,1,1,9.7,6,1020,1,1,0,1,101,0,0,0
35,24001835,6,2,1,21.6,7,1190,1,1,0,1,69,0,0,0
35,24001835,6,3,1,9.7,6,1020,1,1,0,1,101,0,0,0
35,24001835,6,4,1,21.6,7,1190,1,1,0,1,69,0,0,0
35,24001835,9,1,1,15.5,8,1290,2,2,0,1,69,0,15,0
35,24001835,9,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24001835,9,3,1,8,6,1000,2,2,0,1,69,0,13,0
35,24001835,12,1,1,8,6,1000,2,2,0,1,69,0,13,0
35,24001835,12,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24001835,12,3,1,15.6,7,1250,2,2,0,1,52,0,58,0
35,24001935,3,1,1,7.96667,5,850,1,1,0,1,101,0,0,0
35,24001935,3,2,1,20.5,7,1190,1,1,0,1,85,0,0,0
35,24001935,3,3,1,7.96667,5,850,1,1,0,1,101,0,0,0
35,24001935,3,4,1,20.5,7,1190,1,1,0,1,85,0,0,0
35,24001935,6,1,1,12.6333,6,1023,1,1,0,1,101,0,0,0
35,24001935,6,2,1,30.6,8,1360,1,1,0,1,85,0,0,0
35,24001935,6,3,1,12.6333,6,1023,1,1,0,1,101,0,0,0
35,24001935,6,4,1,30.6,8,1360,1,1,0,1,85,0,0,0
35,24001935,9,1,1,19.7,7,1170,2,2,0,1,101,0,23,0
35,24001935,9,2,1,8,6,1000,2,2,0,1,85,0,10,0
35,24001935,9,3,1,8,6,1000,2,2,0,1,85,0,13,0
35,24001935,12,1,1,8,6,1000,2,2,0,1,85,0,13,0
35,24001935,12,2,1,8,6,1000,2,2,0,1,85,0,10,0
35,24001935,12,3,1,13.2667,6,1050,2,2,0,1,44,0,58,0
35,24002035,3,1,1,7.5,5,850,1,1,0,1,73,0,0,0
35,24002035,3,2,1,16,7,1190,1,1,0,1,70,0,0,0
35,24002035,3,3,1,7.5,5,850,1,1,0,1,73,0,0,0
35,24002035,3,4,1,16,7,1190,1,1,0,1,70,0,0,0
35,24002035,6,1,1,12.4,7,1190,1,1,0,1,73,0,0,0
35,24002035,6,2,1,18.2,8,1360,1,1,0,1,53,0,0,0
35,24002035,6,3,1,12.4,7,1190,1,1,0,1,73,0,0,0
35,24002035,6,4,1,18.2,8,1360,1,1,0,1,53,0,0,0
35,24002035,9,1,1,17.2,9,1560,2,2,0,1,101,0,29,0
35,24002035,9,2,1,7.23333,6,950,2,2,0,1,85,0,4,0
35,24002035,9,3,1,7.23333,6,950,2,2,0,1,85,0,13,0
35,24002035,12,1,1,7.23333,6,950,2,2,0,1,85,0,13,0
35,24002035,12,2,1,7.23333,6,950,2,2,0,1,85,0,4,0
35,24002035,12,3,1,7.6,6,950,2,2,0,1,59,0,86,0
35,24002135,3,1,1,8.6,5,850,1,1,0,1,101,0,0,0
35,24002135,3,2,1,11.8,6,1020,1,1,0,1,101,0,0,0
35,24002135,3,3,1,8.6,5,850,1,1,0,1,101,0,0,0
35,24002135,3,4,1,11.8,6,1020,1,1,0,1,101,0,0,0
35,24002135,6,1,1,10.4,6,1020,1,1,0,1,87,0,0,0
35,24002135,6,2,1,18.6,8,1360,1,1,0,1,101,0,0,0
35,24002135,6,3,1,10.4,6,1020,1,1,0,1,87,0,0,0
35,24002135,6,4,1,18.6,8,1360,1,1,0,1,101,0,0,0
35,24002135,9,1,1,20.4333,9,1360,2,2,0,1,101,0,12,0
35,24002135,9,2,1,5.43333,5,780,2,2,0,1,101,0,5,0
35,24002135,9,3,1,7.73333,6,950,2,2,0,1,85,0,7,0
35,24002135,12,1,1,7.73333,6,950,2,2,0,1,85,0,7,0
35,24002135,12,2,1,5.43333,5,780,2,2,0,1,101,0,5,0
35,24002135,12,3,1,7.4,6,950,2,2,0,1,59,0,40,0
35,24002235,3,1,1,7.7,5,850,1,1,0,1,87,0,0,0
35,24002235,3,2,1,15.1,6,1020,1,1,0,1,70,0,0,0
35,24002235,3,3,1,7.7,5,850,1,1,0,1,87,0,0,0
35,24002235,3,4,1,15.1,6,1020,1,1,0,1,70,0,0,0
35,24002235,6,1,1,9.8,6,1020,1,1,0,1,87,0,0,0
35,24002235,6,2,1,18.3,7,1190,1,1,0,1,101,0,0,0
35,24002235,6,3,1,9.8,6,1020,1,1,0,1,87,0,0,0
35,24002235,6,4,1,18.3,7,1190,1,1,0,1,101,0,0,0
35,24002235,9,1,1,13.1,7,1220,2,2,0,1,101,0,12,0
35,24002235,9,2,1,5.43333,5,780,2,2,0,1,85,0,9,0
35,24002235,9,3,1,7.33333,6,950,2,2,0,1,85,0,13,0
35,24002235,12,1,1,7.33333,6,950,2,2,0,1,85,0,13,0
35,24002235,12,2,1,5.43333,5,780,2,2,0,1,85,0,9,0
35,24002235,12,3,1,7.5,6,950,2,2,0,1,59,0,47,0
35,24002335,3,1,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24002335,3,2,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24002335,3,3,1,7.9,5,850,1,1,0,1,101,0,0,0
35,24002335,3,4,1,21.6,8,1360,1,1,0,1,85,0,0,0
35,24002335,6,1,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24002335,6,2,1,24.6,7,1190,1,1,0,1,85,0,0,0
35,24002335,6,3,1,9.66667,6,1020,1,1,0,1,101,0,0,0
35,24002335,6,4,1,24.6,7,1190,1,1,0,1,85,0,0,0
35,24002335,9,1,1,17.9333,7,1070,2,2,0,1,101,0,14,0
35,24002335,9,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24002335,9,3,1,8,6,1000,2,2,0,1,69,0,13,0
35,24002335,12,1,1,8,6,1000,2,2,0,1,69,0,13,0
35,24002335,12,2,1,8,6,1000,2,2,0,1,69,0,8,0
35,24002335,12,3,1,15.3,7,1250,2,2,0,1,60,0,57,0
