starter,seed,site,lesson,won,seconds,casts,energy_spent,own_rank,foe_rank,locked_casts,reason,own_hp,foe_hp,own_control,foe_control,keeper_calls,damage_taken
6,24000906,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24000906,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24000906,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24000906,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24000906,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24000906,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001006,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001006,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001006,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001006,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001006,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001006,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001006,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001006,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001006,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001006,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001006,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001006,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001006,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001006,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001006,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001106,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001106,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001106,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001106,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001106,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001106,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001106,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001106,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001106,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001106,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001106,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001106,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001106,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001106,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001106,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001206,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001206,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001206,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001206,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001206,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001206,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001206,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001206,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001206,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001206,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001206,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001206,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001206,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001206,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001206,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001306,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001306,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001306,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001306,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001306,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001306,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001306,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001306,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001306,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001306,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001306,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001306,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001306,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001306,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001306,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001406,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001406,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001406,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001406,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001406,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001406,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001406,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001406,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001406,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001406,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001406,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001406,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001406,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001406,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001406,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001506,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001506,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001506,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001506,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001506,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001506,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001506,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001506,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001506,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001506,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001506,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001506,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001506,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001506,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001506,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001606,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001606,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001606,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001606,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001606,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001606,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001606,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001606,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001606,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001606,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001606,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001606,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001606,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001606,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001606,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001706,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001706,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001706,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001706,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001706,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001706,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001706,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001706,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001706,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001706,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001706,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001706,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001706,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001706,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001706,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001806,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001806,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001806,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001806,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001806,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001806,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001806,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001806,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001806,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001806,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001806,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001806,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001806,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001806,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001806,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24001906,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001906,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24001906,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24001906,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24001906,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001906,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001906,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001906,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24001906,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24001906,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001906,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24001906,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001906,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001906,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24001906,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24002006,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002006,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002006,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24002006,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24002006,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002006,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002006,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002006,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002006,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24002006,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002006,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002006,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002006,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002006,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002006,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24002106,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002106,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002106,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24002106,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24002106,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002106,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002106,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002106,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002106,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24002106,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002106,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002106,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002106,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002106,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002106,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24002206,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002206,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002206,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24002206,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24002206,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002206,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002206,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002206,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002206,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24002206,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002206,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002206,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002206,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002206,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002206,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
6,24002306,3,1,1,12.1667,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002306,3,2,1,12.2,7,1190,1,1,0,1,89,0,0,0,0,42
6,24002306,3,3,1,17.7,9,1530,1,1,0,1,103,0,0,0,0,28
6,24002306,3,4,1,17.5333,9,1530,1,1,0,1,75,0,0,0,0,56
6,24002306,6,1,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002306,6,2,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002306,6,3,1,14.8667,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002306,6,4,1,14.8,8,1360,1,1,0,1,115,0,0,0,0,16
6,24002306,9,1,1,11.1333,7,1190,2,2,0,1,104,0,0,47,0,70
6,24002306,9,2,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002306,9,3,1,11.3333,7,1190,2,2,0,1,89,0,0,30,0,42
6,24002306,12,1,1,14,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002306,12,2,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002306,12,3,1,14.1333,8,1360,2,2,0,1,131,0,0,0,0,0
6,24002306,16,0,1,13.7,8,1360,2,2,0,1,99,0,0,0,0,32
35,24000035,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000035,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000035,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000035,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000035,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000035,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000035,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000035,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000035,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000035,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000035,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000035,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000035,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000035,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000035,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000135,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000135,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000135,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000135,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000135,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000135,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000135,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000135,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000135,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000135,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000135,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000135,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000135,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000135,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000135,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000235,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000235,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000235,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000235,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000235,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000235,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000235,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000235,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000235,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000235,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000235,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000235,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000235,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000235,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000235,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000335,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000335,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000335,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000335,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000335,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000335,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000335,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000335,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000335,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000335,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000335,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000335,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000335,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000335,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000335,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000435,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000435,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000435,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000435,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000435,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000435,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000435,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000435,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000435,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000435,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000435,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000435,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000435,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000435,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000435,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000535,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000535,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000535,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000535,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000535,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000535,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000535,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000535,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000535,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000535,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000535,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000535,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000535,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000535,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000535,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000635,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000635,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000635,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000635,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000635,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000635,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000635,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000635,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000635,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000635,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000635,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000635,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000635,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000635,12,3,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000635,16,0,1,16.3667,9,1530,2,2,0,1,69,0,0,0,0,32
35,24000735,3,1,1,20.2667,10,1700,1,1,0,1,50,0,0,0,0,84
35,24000735,3,2,1,17.6,9,1530,1,1,0,1,64,0,0,0,0,70
35,24000735,3,3,1,28.4333,13,2210,1,1,0,1,73,0,0,0,0,28
35,24000735,3,4,1,17.5667,9,1530,1,1,0,1,73,0,0,0,0,28
35,24000735,6,1,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000735,6,2,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000735,6,3,1,17.6667,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000735,6,4,1,17.5333,9,1530,1,1,0,1,69,0,0,0,0,32
35,24000735,9,1,1,14.0333,8,1360,2,2,0,1,78,0,0,38,0,56
35,24000735,9,2,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000735,9,3,1,14.1,8,1360,2,2,0,1,78,0,0,46,0,56
35,24000735,12,1,1,16.7333,9,1530,2,2,0,1,101,0,0,0,0,0
35,24000735,12,2,1,16.8667,9,1530,2,2,0,1,101,0,0,0,0,0
